CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
362	499	33	0.8198	308.108
382	452	33	0.803	146.056
382	399	33	0.7312	29.974
452	499	33	0.7487	29.974
72	73	34	0.7407	-46.005
309	394	36	0.7646	11.999
372	394	36	0.7365	308.112
379	386	38	0.7309	-2.016
52	163	39	0.7151	-3.073
52	498	39	0.7938	-1.005
93	437	40	0.716	-68.062
222	298	41	0.7245	162.053
222	223	41	0.7077	162.053
432	440	45	0.7078	-11.980
243	432	45	0.7455	-0.020
216	443	46	0.8652	-0.038
71	216	46	0.8878	-2.015
272	294	47	0.8069	-14.017
146	367	49	0.7932	31.042
124	367	49	0.8188	-24.948
146	339	49	0.7658	83.037
339	367	49	0.8595	-51.995
69	344	51	0.7312	2.015
69	346	51	0.7563	150.017
69	405	51	0.7394	-14.016
69	397	51	0.7819	15.996
320	403	51	0.7249	-14.016
69	320	51	0.7615	18.011
328	344	51	0.8345	17.026
344	346	51	0.7309	148.001
115	154	53	0.7068	-44.026
87	215	53	0.7667	162.050
154	168	53	0.7237	-196.073
115	215	53	0.8986	-14.016
154	215	53	0.7189	30.009
584	598	55	0.7641	-2.015
584	622	55	0.7417	21.985
618	621	55	0.7167	17.026
584	616	55	0.798	-78.083
621	622	55	0.7409	0.882
618	620	55	0.7956	-28.032
240	323	57	0.7368	-14.016
275	276	60	0.8903	-181.078
595	606	61	0.7165	-12.000
595	612	61	0.8551	24.000
532	565	66	0.7119	-42.047
112	166	68	0.75	-122.036
582	601	71	0.7638	-28.032
274	474	75	0.7346	139.100
102	343	79	0.7985	34.005
