ID1,ID2,EdgeType,Score,Annotation
6563,6587,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9933
6565,6588,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9738
6568,6702,MS1 annotation,5.000,[M+K]+ [M+Na]+ dm/z=15.9739
6568,6619,MS1 annotation,5.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
6571,6580,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9292
6596,6702,MS1 annotation,5.000,[M+K]+ [M-2H2O+H]+ dm/z=73.9770
6596,6619,MS1 annotation,5.000,[M+NH4]+ [M-2H2O+H]+ dm/z=53.0477
6619,6702,MS1 annotation,5.000,[M+K]+ [M+NH4]+ dm/z=20.9293
6648,6649,MS1 annotation,2.000,[M+H]+ [M+K]+ dm/z=37.9557
6654,6673,MS1 annotation,2.000,[M+NH4]+ [M+K]+ dm/z=20.9300
6687,6711,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9292
6687,6710,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9563
6710,6711,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9729
6720,6777,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0258
6720,6777,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0258
6753,6763,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9289
6794,6831,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9740
6908,6963,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9548
6908,6921,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9748
6908,6929,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
6921,6963,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9296
6921,6929,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9568
6929,6963,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0271
6929,6963,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0271
6976,6989,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9558
6980,6989,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9294
6980,6992,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9560
6989,6992,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
7085,7359,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
7117,7118,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
7117,7119,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9292
7118,7119,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9738
7180,7195,MS1 annotation,5.000,[M+H]+ [2M+Na]+ dm/z=334.0290
7195,7198,MS1 annotation,5.000,[M+NH4]+ [M+H]+ dm/z=17.0269
7195,7209,MS1 annotation,5.000,[M+K]+ [M+H]+ dm/z=37.9560
7195,7220,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9820
7195,7198,MS1 annotation,5.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0269
7195,7209,MS1 annotation,5.000,[M+K]+ [2M+2H]+2 dm/z=37.9560
7195,7220,MS1 annotation,5.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
7198,7209,MS1 annotation,5.000,[M+K]+ [M+NH4]+ dm/z=20.9291
7198,7220,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
7209,7220,MS1 annotation,5.000,[M+Na]+ [M+K]+ dm/z=15.9740
7221,7325,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9293
7221,7230,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9737
7221,7311,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9558
7311,7325,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0266
7311,7325,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0266
7317,7526,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9290
7317,7386,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+K]+ dm/z=55.9658
7317,7402,MS1 annotation,4.000,[M+H]+ [M+K]+ dm/z=37.9559
7351,7375,MS1 annotation,5.000,[M+Na]+ [M+K]+ dm/z=15.9740
7351,7363,MS1 annotation,5.000,[2M+Na]+ [M+K]+ dm/z=338.1207
7351,7372,MS1 annotation,5.000,[M+H]+ [M+K]+ dm/z=37.9558
7363,7372,MS1 annotation,5.000,[M+H]+ [2M+Na]+ dm/z=376.0765
7372,7375,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9817
7386,7526,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0368
7386,7526,MS1 annotation,4.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0368
7402,7526,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0268
7550,7879,MS1 annotation,3.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0031
7550,7605,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9738
7579,7611,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9298
7590,7639,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9818
7607,7714,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9745
7634,7699,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9733
7639,7651,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9738
7653,7900,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9739
7693,7706,MS1 annotation,2.000,[M+NH4]+ [M+K]+ dm/z=20.9276
7699,7721,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9558
7787,7853,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0264
7787,7853,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0264
7830,7853,MS1 annotation,3.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0370
7830,7853,MS1 annotation,3.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0370
7836,7840,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9741
7838,7954,MS1 annotation,5.000,[2M+NH4]+ [M+H]+ dm/z=359.1216
7838,7893,MS1 annotation,5.000,[M+NH4]+ [M+H]+ dm/z=17.0267
7838,7951,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9819
7838,7922,MS1 annotation,5.000,[2M+Na]+ [M+H]+ dm/z=364.0771
7859,7862,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0266
