ID1,ID2,EdgeType,Score,Annotation
3984,3992,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
3987,3988,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
3992,3994,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9737
4004,4006,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
4056,4057,MS1 annotation,2.000,[2M+H]+ [M+Na]+ dm/z=214.1572
4085,4086,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
4085,4086,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
4139,4146,MS1 annotation,5.000,[M+Na]+ [M-NH3+2H]+2 dm/z=233.1809
4141,4146,MS1 annotation,5.000,[M+Na]+ [M+2H]+2 dm/z=224.6676
4141,4150,MS1 annotation,5.000,[M+K]+ [M+2H]+2 dm/z=240.6407
4142,4146,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9818
4142,4150,MS1 annotation,5.000,[M+K]+ [M+H]+ dm/z=37.9549
4151,4154,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9290
4151,4153,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9737
4151,4154,MS1 annotation,3.000,[M+H]+ [M-NH3+K]+ dm/z=20.9290
4153,4154,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
4153,4154,MS1 annotation,3.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9553
4179,4183,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9820
4185,4186,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
4264,4268,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
4307,4310,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9735
4359,4360,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9819
4377,4378,MS1 annotation,3.000,[M+H]+ [M+NH4]+ dm/z=17.0267
4377,4379,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
4378,4379,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9820
4387,4390,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
4387,4389,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0371
4388,4390,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9821
4388,4389,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0269
4388,4390,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
4388,4389,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0269
4389,4390,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
4410,4411,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
4410,4411,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9554
4429,4431,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9922
4456,4457,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
4456,4457,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
4459,4461,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9551
4459,4461,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
4460,4481,MS1 annotation,2.000,[M+K]+ [M+H]+ dm/z=37.9552
4463,4464,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
4466,4469,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9550
4466,4469,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9550
4479,4480,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
4479,4480,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
4529,4530,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
4533,4534,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9917
4533,4534,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9917
4557,4565,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9820
4557,4568,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9924
4586,4594,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9815
4602,4606,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9552
4602,4606,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
4615,4616,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9821
4624,4630,MS1 annotation,4.000,[M+H]+ [M+NH4]+ dm/z=17.0264
4624,4629,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
4629,4630,MS1 annotation,4.000,[M+H]+ [M+Na]+ dm/z=21.9818
4629,4640,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
4645,4662,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9555
4645,4662,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
4652,4653,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0262
4652,4654,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
4653,4654,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
4653,4654,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
4665,4671,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9833
4665,4671,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9833
4710,4727,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9819
4739,4741,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0267
4739,4740,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
4739,4743,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0374
4740,4741,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
4740,4743,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9927
4749,4753,MS1 annotation,3.000,[M+H]+ [M+NH4]+ dm/z=17.0262
4749,4772,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
4749,4772,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9557
4753,4772,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
4779,4781,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
4826,4836,MS1 annotation,5.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0370
4826,4830,MS1 annotation,5.000,[M-2H2O+H]+ [M+NH4]+ dm/z=53.0478
4826,4831,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
4826,4834,MS1 annotation,5.000,[M+H]+ [M+NH4]+ dm/z=17.0266
4831,4836,MS1 annotation,5.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9926
4831,4834,MS1 annotation,5.000,[M+H]+ [M+Na]+ dm/z=21.9822
4843,4848,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0268
4843,4848,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0268
4888,4889,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9823
4888,4889,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9823
4920,4921,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9559
4943,4964,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9563
4953,4970,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9812
4953,4957,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
4957,4970,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0261
4969,4976,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
4969,4972,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
4972,4976,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0267
4972,4976,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
4974,4979,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
5080,5085,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9556
5080,5085,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9556
5129,5137,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9557
5129,5133,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9815
5175,5176,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9816
5196,5202,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9553
5196,5202,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
5275,5277,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9542
5383,5384,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9825
5392,5393,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9551
5392,5393,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
5400,5401,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
5414,5422,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9536
5414,5422,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9536
5490,5496,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9547
5490,5496,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9547
5517,5527,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9751
5517,5526,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9305
5517,5526,MS1 annotation,3.000,[M+H]+ [M-NH3+K]+ dm/z=20.9305
5526,5527,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
5526,5527,MS1 annotation,3.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9554
5543,5544,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9542
5546,5550,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9819
5549,5553,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9558
5549,5553,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9558
5603,5607,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
5611,5612,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9739
5615,5617,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9556
5615,5617,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
5627,5636,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
5627,5636,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9551
5636,5646,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9737
5638,5642,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9928
5651,5655,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9542
5651,5655,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9542
5662,5665,MS1 annotation,3.000,[M+H]+ [M+NH4]+ dm/z=17.0263
5662,5663,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
5662,5663,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9553
5663,5665,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9817
5670,5672,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
5670,5672,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9554
5697,5699,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
5697,5699,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9552
5702,5705,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9548
5702,5705,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9548
5707,5712,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9582
5708,5710,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9543
5708,5710,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9543
5724,5732,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9860
5724,5732,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9860
5738,5740,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9817
5760,5763,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9271
5760,5764,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9724
5760,5763,MS1 annotation,3.000,[M+H]+ [M-NH3+K]+ dm/z=20.9271
5763,5764,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9547
5763,5764,MS1 annotation,3.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9547
