CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2990	5451	16	0.9205	-33.983
2179	5473	16	0.9012	-48.001
1199	2845	16	0.8825	14.016
2978	5445	16	0.787	-99.068
5427	5451	16	0.7927	-15.993
2978	4663	16	0.7981	-50.018
2179	4663	16	0.9177	-33.986
2179	2978	16	0.7445	16.031
3022	5473	16	0.8058	-46.021
2845	5451	16	0.7428	68.065
2179	2726	16	0.951	-14.016
2726	5473	16	0.8748	-33.985
2179	3022	16	0.8453	-1.980
2726	4211	16	0.9412	-0.000
5565	5582	18	0.9338	-20.063
5562	5565	18	0.8058	18.047
5562	5564	18	0.9326	42.011
5562	5582	18	0.826	-2.016
2120	4967	20	1.0	-0.000
2759	4464	22	0.8285	30.009
2771	4464	22	1.0	-0.002
2601	2771	22	0.7934	-46.041
2601	2759	22	0.8629	-76.052
2759	2780	22	0.8453	341.132
2601	2780	22	0.8066	265.080
2873	4464	22	0.8334	162.053
2523	3075	22	0.7956	311.122
2601	4464	22	0.7934	-46.042
2771	2873	22	0.8334	-162.054
2759	2771	22	0.8285	30.011
2780	3075	22	0.8116	2.016
2759	2873	22	0.8239	-132.043
2601	2873	22	0.8184	-208.095
5696	6039	23	0.8697	-46.041
56	2243	23	0.9883	0.000
2342	2369	23	0.9502	-18.010
2245	2250	23	0.9193	32.026
2115	6050	23	0.8899	-35.039
2310	6140	23	0.9606	28.031
2243	6039	23	0.8747	-46.041
2322	2371	23	0.9117	-434.179
2619	5761	23	0.8848	370.131
5269	5432	23	0.9159	0.000
3	9	23	0.8837	-162.053
30	37	23	0.9689	-17.026
1722	3417	23	1.0	0.000
1650	2310	23	0.9606	-28.031
3546	3619	23	0.894	-28.032
2342	2462	23	0.9033	-226.084
86	2310	23	0.949	-14.016
15	1722	23	0.8892	18.011
2266	3015	23	0.8964	-321.076
5	2321	23	0.8894	18.012
1650	2250	23	0.963	-14.015
320	2371	23	0.9194	-406.148
2155	3735	23	0.8911	77.083
2496	2619	23	0.9049	127.015
523	4820	23	0.9132	0.030
1751	4297	23	0.9256	-162.057
3	22	23	0.9065	-14.016
1914	2243	23	0.9828	0.000
2447	5761	23	0.8803	-3.995
2250	6039	23	0.9691	-14.015
86	630	23	0.9159	-32.026
56	3417	23	0.9881	0.000
61	3638	23	0.8763	-373.137
3735	4463	23	0.9194	-0.001
2369	2462	23	0.9304	-208.074
1650	6039	23	0.9606	-28.031
127	238	23	0.8729	-212.068
630	2266	23	0.8797	-35.037
2369	5786	23	0.8876	18.011
2266	2603	23	0.8965	-160.038
30	52	23	0.8981	18.011
52	3084	23	0.8788	-31.044
56	4520	23	1.0	0.000
30	590	23	0.9137	374.085
1650	1914	23	0.8953	18.011
2496	3575	23	0.8953	388.143
3735	6050	23	0.8728	127.016
3566	3631	23	0.9465	-28.031
2619	4297	23	0.8892	64.035
2462	2603	23	0.9239	34.020
1722	4520	23	0.9881	0.000
3613	3667	23	0.9136	0.000
320	2155	23	0.8688	-14.016
15	3417	23	0.8892	18.011
2322	4777	23	1.0	-0.002
127	3575	23	0.8642	-14.013
630	2044	23	0.9159	32.026
3546	3617	23	0.9069	14.014
1751	2462	23	0.9532	-64.034
2462	2619	23	0.9046	-162.058
127	333	23	0.907	-356.112
2115	2245	23	0.9592	14.015
1722	2310	23	0.8697	-46.042
2369	2650	23	0.8723	-242.204
30	238	23	0.9179	180.063
9	30	23	0.9455	-374.121
2342	5761	23	0.9502	-18.010
1650	3417	23	0.8892	18.011
5761	5786	23	0.8876	18.011
22	3613	23	0.9129	0.000
2245	2447	23	0.9013	-17.027
1914	5696	23	0.9854	0.000
61	2245	23	0.8957	162.053
2321	2496	23	0.9248	-388.143
3015	5761	23	0.9085	335.092
1722	5696	23	1.0	0.000
86	6140	23	0.9528	14.015
349	590	23	0.8716	149.033
27	2387	23	0.8956	-28.032
52	127	23	0.9101	374.120
27	590	23	0.8811	16.990
2330	4297	23	1.0	-0.002
2266	2447	23	0.9054	18.011
9	52	23	0.8715	-356.110
86	2250	23	0.9807	0.000
2313	3632	23	0.9421	18.011
30	349	23	0.9483	225.052
4463	4820	23	0.8984	28.026
2271	5269	23	0.9473	-0.000
238	590	23	0.8803	194.022
523	2496	23	0.8712	-370.093
2245	2266	23	0.8805	-35.037
2313	2330	23	0.9421	18.013
451	2455	23	0.9186	18.011
246	5432	23	0.89	18.046
2321	3575	23	0.8797	-0.000
2115	4463	23	0.8738	-162.056
630	2115	23	0.9547	-14.015
52	238	23	0.9283	162.052
3586	3631	23	0.9376	-77.083
30	2387	23	0.901	329.063
1751	3632	23	0.9256	-162.056
2455	2746	23	0.9186	-18.011
5	2377	23	0.9296	-149.070
2619	3632	23	0.8892	64.036
2044	2115	23	0.8882	-46.041
2330	3632	23	1.0	-0.001
2330	2462	23	0.8888	98.020
1650	6140	23	1.0	-0.000
2369	3015	23	0.9085	-335.092
37	349	23	0.9545	242.078
5	2247	23	0.92	-405.163
246	2271	23	0.874	18.046
2342	3015	23	0.8885	-353.102
2342	5786	23	0.9187	0.000
61	2266	23	0.8947	127.016
2462	4297	23	0.8888	-98.023
2247	2366	23	0.969	-18.010
2371	4777	23	0.9117	434.177
2377	3638	23	0.8609	-238.083
9	349	23	0.9172	-149.069
2044	2245	23	0.932	-32.026
1751	2369	23	0.9324	144.039
2462	3632	23	0.8888	-98.021
2330	2619	23	0.8892	-64.037
2044	6140	23	0.9528	14.015
15	86	23	0.9528	-14.016
2271	5432	23	0.9311	-0.000
349	2377	23	0.9188	-14.017
2640	2865	23	0.913	-17.027
2310	5696	23	0.8697	46.042
2603	5761	23	0.917	174.053
9	37	23	0.9135	-391.147
61	2496	23	0.909	-356.115
2044	2310	23	0.949	-14.016
2266	6050	23	0.8976	-14.016
1914	4520	23	0.9831	0.000
333	3084	23	0.8614	-49.052
2247	2377	23	0.9549	256.093
56	1722	23	0.9881	0.000
2155	4463	23	0.9169	77.082
246	590	23	0.8676	-162.053
2250	6140	23	0.963	14.015
5	22	23	0.8857	162.053
630	2245	23	0.9727	0.000
3546	6262	23	0.8765	-312.049
1722	6039	23	0.8697	-46.041
523	2321	23	0.8955	18.050
3	3613	23	0.861	-14.016
1751	2603	23	0.9358	-30.014
