CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
687	690	10	0.8932	-193.059
687	689	10	0.9098	-176.033
151	553	10	0.9382	0.000
1679	1791	11	0.9548	-124.053
1720	1816	11	0.9363	-110.079
1724	1759	11	0.952	-110.036
1673	1679	11	0.9434	-4.032
1734	1816	11	0.9621	13.974
1720	1726	11	0.9509	-98.039
1580	1715	11	0.9457	-142.099
1720	1759	11	0.9475	-88.051
1726	1734	11	0.9824	-26.013
1580	1759	11	0.9522	-270.182
1734	1735	11	0.9651	-2.009
1679	1759	11	0.9525	-86.036
1673	1769	11	0.9696	21.985
1679	1734	11	0.966	-122.037
1720	1769	11	0.9646	24.002
1735	1791	11	0.9707	-0.007
1708	1734	11	0.9636	-12.000
1673	1734	11	0.9672	-126.068
1759	1791	11	0.9634	-38.018
1679	1769	11	0.9691	26.017
1580	1769	11	0.9743	-158.130
1726	1816	11	0.949	-12.039
1724	1769	11	0.9692	2.016
1735	1759	11	0.9522	38.010
1679	1726	11	0.9533	-96.024
1726	1769	11	0.9706	122.041
1724	1816	11	0.939	-132.064
1679	1724	11	0.9447	24.000
1580	1720	11	0.9489	-182.131
1580	1673	11	0.9489	-180.115
1580	1791	11	0.9582	-308.200
1679	1816	11	0.9458	-108.063
1759	1769	11	0.9703	112.052
1673	1720	11	0.9438	-2.016
1726	1735	11	0.9539	-28.022
1769	1791	11	0.9777	-150.070
1580	1734	11	0.9642	-306.183
1715	1769	11	0.9653	-16.031
1734	1759	11	0.9725	36.001
1726	1791	11	0.9673	-28.029
1673	1735	11	0.9367	-128.078
1673	1791	11	0.9573	-128.085
1673	1724	11	0.9409	19.969
1580	1726	11	0.95	-280.170
1734	1791	11	0.9832	-2.016
1580	1679	11	0.9517	-184.146
1580	1724	11	0.9497	-160.146
1735	1816	11	0.9398	15.983
1759	1816	11	0.9494	-22.028
1720	1735	11	0.9376	-126.061
1726	1759	11	0.959	9.988
1791	1816	11	0.956	15.990
1734	1769	11	0.99	148.054
1720	1791	11	0.9563	-126.068
1715	1724	11	0.9474	-18.048
1679	1720	11	0.9437	2.015
1673	1726	11	0.9522	-100.055
1725	1814	12	0.8153	-14.015
1333	1420	13	0.9011	-14.015
293	296	13	0.8064	-45.058
854	1437	13	0.9099	-42.047
1013	1301	13	0.8681	-16.031
774	1411	13	0.8372	150.081
291	1333	13	0.923	-8.099
291	305	13	0.85	13.979
583	584	13	0.7617	-35.038
774	1319	13	0.8544	-73.040
716	962	13	0.8824	-14.015
1268	1350	13	0.8292	-159.162
879	1038	13	0.86	-14.016
1219	1222	13	0.9256	-14.016
1198	1420	13	0.8242	-4.031
1013	1411	13	0.8198	117.116
716	1083	13	0.7752	-62.073
455	1269	13	0.8871	70.079
636	1350	13	0.9315	-42.046
962	1000	13	0.8851	-38.037
854	1000	13	0.8568	-72.022
455	1038	13	0.9612	-28.031
716	1000	13	0.8381	-52.052
1182	1437	13	0.9145	-28.031
1000	1013	13	0.8684	60.021
291	1350	13	0.8935	-20.099
774	1182	13	0.8669	30.950
1333	1350	13	0.9121	-12.000
1038	1420	13	0.8905	-28.031
854	1244	13	0.8207	-75.995
455	1420	13	0.8983	-56.062
455	1198	13	0.8756	-52.031
1244	1301	13	0.8261	47.964
962	1437	13	0.8959	-8.063
854	962	13	0.8915	-33.984
2	1025	13	0.8193	-10.058
581	1269	13	0.8572	104.063
1038	1350	13	0.915	-26.016
1000	1411	13	0.8037	177.137
1219	1244	13	0.9074	15.995
291	1198	13	0.8437	-18.083
583	1083	13	0.7563	-17.026
1269	1333	13	0.8932	-112.126
582	1083	13	0.7429	-35.037
1000	1301	13	0.8604	43.990
900	1025	13	0.7597	-181.112
305	581	13	0.915	-14.016
294	716	13	0.7578	40.989
1272	1410	13	0.7524	28.032
1072	1244	13	0.8513	162.052
774	1013	13	0.8482	32.965
1072	1182	13	0.836	224.032
2	250	13	0.8319	-10.022
962	1072	13	0.8269	-204.063
305	1198	13	0.7934	-32.062
291	455	13	0.9241	33.948
854	1182	13	0.8951	-14.016
291	636	13	0.9037	21.948
291	581	13	0.9063	-0.037
636	1333	13	0.9146	-30.047
1038	1333	13	0.9631	-14.016
962	1411	13	0.8228	139.100
455	581	13	0.9357	-33.985
1182	1301	13	0.9016	-14.016
816	1219	13	0.851	162.054
773	1182	13	0.836	19.932
1198	1269	13	0.8231	122.110
291	1038	13	0.9243	5.917
581	1198	13	0.8679	-18.046
455	1350	13	0.9175	-54.047
1038	1198	13	0.8759	-24.000
774	1000	13	0.8432	-27.056
1301	1411	13	0.8227	133.147
1198	1333	13	0.8676	9.984
