	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
144629	5312	11	Shikimates and Phenylpropanoids	0.3707865168539326	Phenylpropanoids (C6-C3)	0.33707865168539325	Cinnamic acids and derivatives	0.33707865168539325	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27101966	XRKBRPFTFKKHEF-DGDBGZAXSA-N	InChI=1S/C17H22O10/c1-24-9-5-8(6-10(25-2)13(9)20)3-4-12(19)27-17-16(23)15(22)14(21)11(7-18)26-17/h3-6,11,14-18,20-23H,7H2,1-2H3/b4-3+/t11-,14-,15+,16-,17+/m1/s1	COc1cc(/C=C/C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O	C17H22O10	pos_1_1proton1acetonitrile	386.1212969039999	1-O-Sinapoyl-beta-D-glucose	XRKBRPFTFKKHEF	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q15362383	Adonis aleppica	6130911.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Adonideae']	['Adonis']	['Adonis aleppica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	3	7.5	1
144630	5312	11	Shikimates and Phenylpropanoids	0.3707865168539326	Phenylpropanoids (C6-C3)	0.33707865168539325	Cinnamic acids and derivatives	0.33707865168539325	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105229192	QWIIMHNSFMCFHE-IWHNWRMISA-N	InChI=1S/C17H22O10/c1-26-11-5-8(6-12(27-2)15(11)23)3-4-9(19)13(21)16(24)17(25)14(22)10(20)7-18/h3-6,10,14,16-18,20,22-25H,7H2,1-2H3/b4-3+/t10-,14-,16+,17+/m1/s1	COc1cc(/C=C/C(=O)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)cc(OC)c1O	C17H22O10	pos_1_1proton1acetonitrile	386.121296904	Sinapoyl glucose	QWIIMHNSFMCFHE	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q15362383	Adonis aleppica	6130911.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Adonideae']	['Adonis']	['Adonis aleppica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	3	7.5	1
144618	5311	-1							4.0	0.3551589	ISDB	http://www.wikidata.org/entity/Q105201940	OWDQPILTDJLGCN-UHFFFAOYSA-N	InChI=1S/C19H23NO4/c1-20-7-6-19-10-16(24-3)14(21)9-12(19)13(20)8-11-4-5-15(23-2)18(22)17(11)19/h4-5,10,12-13,22H,6-9H2,1-3H3	COC1=CC23CCN(C)C(Cc4ccc(OC)c(O)c42)C3CC1=O	C19H23NO4		329.162708216	14xi-Morphinan-7-one, 5,6-didehydro-4-hydroxy-3,6-dimethoxy-17-methyl-	OWDQPILTDJLGCN	Alkaloids	Tyrosine alkaloids	Isoquinoline alkaloids	http://www.wikidata.org/entity/Q11153203	Thalictrum tuberiferum	338809.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Unknown']	['Thalictrum']	['Thalictrum tuberiferum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	0	7.4206355810165405	1
144616	5309	11	Shikimates and Phenylpropanoids	0.3707865168539326	Phenylpropanoids (C6-C3)	0.33707865168539325	Cinnamic acids and derivatives	0.33707865168539325	2.0	0.3049952	ISDB	http://www.wikidata.org/entity/Q110177959	CYEFUTNNSBRMEB-ICCSCHITSA-N	InChI=1S/C19H22O11/c20-11-3-1-9(5-12(11)21)2-4-14(22)28-8-13-16(24)17(25)18(26)19(30-13)29-10-6-15(23)27-7-10/h1-5,10,13,16-21,24-26H,6-8H2/b4-2+/t10-,13+,16+,17-,18+,19+/m0/s1	O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](O[C@@H]2COC(=O)C2)[C@H](O)[C@@H](O)[C@@H]1O	C19H22O11		426.1162115239999	6'-Ocaffeoylgoodyeroside	CYEFUTNNSBRMEB				http://www.wikidata.org/entity/Q1927560	Sarracenia purpurea	137603.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Sarraceniaceae']	['Unknown']	['Sarracenia']	['Sarracenia purpurea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.219980835914612	1
144592	5306	27	Fatty acids	0.29473684210526313	Sesquiterpenoids	0.11578947368421053	Glycosyldiacylglycerols	0.06315789473684211	2.0	0.6877613	ISDB	http://www.wikidata.org/entity/Q105123809	JAKAZHIACKJNNB-RTBURBONSA-N	InChI=1S/C19H34O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-18(21)15-19(22)16-23-17(2)20/h1,18-19,21-22H,4-16H2,2H3/t18-,19-/m1/s1	C#CCCCCCCCCCCC[C@@H](O)C[C@@H](O)COC(C)=O	C19H34O4		326.24570956799994	(2R,4R)-1-Acetoxy-16-heptadecyne-2,4-diol	JAKAZHIACKJNNB	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q37153	Persea americana	913249.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Laurales']	['Lauraceae']	['Unknown']	['Persea']	['Persea americana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	7.251045227050781	1
144587	5297	113	Shikimates and Phenylpropanoids	0.25	Flavonoids	0.16666666666666666	Flavonols	0.08333333333333333	1.0	0.3359099	ISDB	http://www.wikidata.org/entity/Q105148999	LAVPYPMOBSOJLD-OPMXSGTGSA-N	InChI=1S/C22H20O11/c1-9(24)30-20-15(8-23)32-22(18(20)29)33-21-17(28)16-13(27)6-12(26)7-14(16)31-19(21)10-2-4-11(25)5-3-10/h2-7,15,18,20,22-23,25-27,29H,8H2,1H3/t15-,18+,20-,22-/m0/s1	CC(=O)O[C@@H]1[C@@H](O)[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H]1CO	C22H20O11		460.10056146	3-(3-O-Acetyl-alpha-L-arabinofuranosyloxy)-4',5,7-trihydroxyflavone	LAVPYPMOBSOJLD	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q4384257	Rodgersia podophylla	429366.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Saxifragales']	['Saxifragaceae']	['Unknown']	['Rodgersia']	['Rodgersia podophylla']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	6.843639612197876	1
144579	5296	327	Shikimates and Phenylpropanoids	1.0	Flavonoids	0.75	Flavones	0.625	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q1649664	MBNGWHIJMBWFHU-UHFFFAOYSA-N	InChI=1S/C16H12O6/c1-21-13-3-2-8(4-10(13)18)14-7-12(20)16-11(19)5-9(17)6-15(16)22-14/h2-7,17-19H,1H3	COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O	C16H12O6	pos_1_1proton	300.063388104	Diosmetin	MBNGWHIJMBWFHU	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q15396403	Valeriana rossica	6061718.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana rossica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	3	7.5	1
144514	5292	103	Terpenoids	0.5925925925925926	Glycerolipids	0.48148148148148145	Eudesmane sesquiterpenoids	0.18518518518518517	1.0	0.77503127	ISDB	http://www.wikidata.org/entity/Q27145340	ZCCLDKGWJIREQF-PDBXOOCHSA-N	InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-20(18-22)19-23/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3/b4-3-,7-6-,10-9-	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC(CO)CO	C21H36O4		352.261359632	2-Monolinolenin	ZCCLDKGWJIREQF	Fatty acids	Glycerolipids	Monoacylglycerols	http://www.wikidata.org/entity/Q10660730	Halimodendron halodendron	761641.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Caraganeae']	['Halimodendron']	['Halimodendron halodendron']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	2	8.100125074386597	1
144508	5290	-1							1.0	0.40188953	ISDB									FPBYTAJRKRENOD							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.6075581312179565	1
144505	5288	-1							1.0	0.59077454	ISDB	http://www.wikidata.org/entity/Q105340613	XRNFFRYGBNKQME-BCEGIGFASA-N	InChI=1S/C21H24O11S/c22-6-14-15(28)16(29)17(30)21(31-14)33-20-13(27)5-10(24)8-4-12(26)18(32-19(8)20)7-1-2-9(23)11(25)3-7/h1-3,5,12,14-18,21-30H,4,6H2/t12-,14+,15+,16-,17+,18+,21-/m0/s1	OC[C@H]1O[C@@H](Sc2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O	C21H24O11S		484.1039325879999	excoecariphenol A	XRNFFRYGBNKQME	Shikimates and Phenylpropanoids	Flavonoids	Flavan-3-ols	http://www.wikidata.org/entity/Q5419710	Excoecaria agallocha	475587.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Hippomaneae']	['Excoecaria']	['Excoecaria agallocha']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.36309814453125	1
144480	5286	76	Shikimates and Phenylpropanoids	0.6527777777777778	Flavonoids	0.6527777777777778	Flavonols	0.5694444444444444	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q393336	IYRMWMYZSQPJKC-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	C15H10O6	pos_1_1proton	286.04773804	Kaempferol	IYRMWMYZSQPJKC	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q160578	Euonymus alatus	601141.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Euonymus']	['Euonymus alatus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']		['Euonymus']	['Euonymus alatus']	8	3	9.5	1
144477	5285	-1							1.0	0.2644051	ISDB	http://www.wikidata.org/entity/Q105220078	QGINILJTTLZGAD-ILOGMZITSA-N	InChI=1S/C25H40O11/c1-13-8-15(27)9-24(3,4)16(13)7-6-14(2)34-23-21(32)22(20(31)17(12-26)35-23)36-19(30)11-25(5,33)10-18(28)29/h8,14,16-17,20-23,26,31-33H,6-7,9-12H2,1-5H3,(H,28,29)/t14-,16-,17-,20-,21-,22+,23-,25+/m1/s1	CC1=CC(=O)CC(C)(C)[C@@H]1CC[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(=O)C[C@@](C)(O)CC(=O)O)[C@H]1O	C25H40O11		516.2570621	(3S)-5-[(2R,3R,4S,5R,6R)-3,5-dihydroxy-2-(hydroxymethyl)-6-[(2R)-4-[(1S)-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]butan-2-yl]oxyoxan-4-yl]oxy-3-hydroxy-3-methyl-5-oxopentanoic acid	QGINILJTTLZGAD	Terpenoids	Apocarotenoids	Apocarotenoids(ε-)	http://www.wikidata.org/entity/Q148995	Allium ampeloprasum	748378.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Amaryllidaceae']	['Allieae']	['Allium']	['Allium ampeloprasum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.057620406150818	1
144476	5283	-1							1.0	0.21061496	ISDB									XMUVDJWNLRWMGT							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	0.8424598574638367	1
144469	5279	153	Shikimates and Phenylpropanoids	0.7142857142857143	Flavonoids	0.7142857142857143	Proanthocyanins	0.5714285714285714	1.0	0.25232455	ISDB									CWEZAWNPTYBADX							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.0092982053756714	1
144452	5271	-1							1.0	0.6888483	ISDB	http://www.wikidata.org/entity/Q104947521	BWQJNUIZXDNIAY-XDMDMBRJSA-N	InChI=1S/C24H22O13/c1-8-5-10-16(19(31)15-9(17(10)29)3-2-4-11(15)25)20(32)23(8)37-24-22(34)21(33)18(30)12(36-24)7-35-14(28)6-13(26)27/h2-5,12,18,21-22,24-25,30,32-34H,6-7H2,1H3,(H,26,27)/t12-,18-,21+,22-,24+/m1/s1	Cc1cc2c(c(O)c1O[C@@H]1O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)c1c(O)cccc1C2=O	C24H22O13		518.106040764	Kwanzoquinone D	BWQJNUIZXDNIAY	Polyketides	Polycyclic aromatic polyketides	Anthraquinones and anthrones	http://www.wikidata.org/entity/Q1424440	Hemerocallis fulva	62294.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asphodelaceae']	['Unknown']	['Hemerocallis']	['Hemerocallis fulva']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.7553932666778564	1
143631	5269	23	Terpenoids	0.4270833333333333	Monoterpenoids	0.3541666666666667	Secoiridoid monoterpenoids	0.2604166666666667	52.0	0.27803472	ISDB	http://www.wikidata.org/entity/Q27096447	QURCVMIEKCOAJU-HWKANZROSA-N	InChI=1S/C10H10O4/c1-14-9-4-2-7(6-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+	COc1ccc(/C=C/C(=O)O)cc1O	C10H10O4		194.0579088	Isoferulic acid	QURCVMIEKCOAJU	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	0	7.112138867378235	1
143570	5260	1082	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Dihydroflavonols	1.0	1.0	0.39037216	ISDB	http://www.wikidata.org/entity/Q105351070	YNPUJIONBZSHJT-HEJXRFNBSA-N	InChI=1S/C21H22O10/c1-8-15(24)17(26)19(28)21(29-8)30-11-6-12(23)14-13(7-11)31-20(18(27)16(14)25)9-2-4-10(22)5-3-9/h2-8,15,17-24,26-28H,1H3/t8-,15+,17-,18+,19-,20-,21-/m1/s1	C[C@H]1O[C@H](Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)cc2)[C@@H](O)C3=O)[C@H](O)[C@H](O)[C@H]1O	C21H22O10		434.121296904	(2R,3R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4R,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one	YNPUJIONBZSHJT	Shikimates and Phenylpropanoids	Flavonoids	Dihydroflavonols	http://www.wikidata.org/entity/Q10928400	Hypericum japonicum	878899.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Hypericaceae']	['Hypericeae']	['Hypericum']	['Hypericum japonicum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.061488628387451	1
142929	5255	-1							13.0	0.6181179	ISDB	http://www.wikidata.org/entity/Q412986	JVTZFYYHCGSXJV-UHFFFAOYSA-N	InChI=1S/C8H8O3/c1-11-8-3-2-6(5-9)4-7(8)10/h2-5,10H,1H3	COc1ccc(C=O)cc1O	C8H8O3		152.047344116	Isovanillin	JVTZFYYHCGSXJV	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q15239291	Thalictrum przewalskii	782787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Unknown']	['Thalictrum']	['Thalictrum przewalskii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	0	8.472471714019775	1
142916	5247	50	Terpenoids	0.36666666666666664	Monoterpenoids	0.25	Iridoids monoterpenoids	0.15	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105278334	USMYUFNGIMZGOD-VVYIQUKOSA-N	InChI=1S/C32H56O14/c1-29(2)17-6-10-31(4)18(30(17,3)9-8-19(29)44-27-25(40)23(38)21(36)15(12-33)42-27)7-11-32(5,46-31)20(14-35)45-28-26(41)24(39)22(37)16(13-34)43-28/h15-28,33-41H,6-14H2,1-5H3/t15-,16-,17-,18+,19-,20+,21-,22-,23+,24+,25-,26-,27+,28+,30-,31+,32-/m1/s1	CC1(C)[C@H]2CC[C@]3(C)O[C@@](C)([C@H](CO)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@H]3[C@]2(C)CC[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C32H56O14	pos_2_2sodium	664.367006472	Microtropioside C	USMYUFNGIMZGOD	Terpenoids	Diterpenoids		http://www.wikidata.org/entity/Q11086235	Microtropis japonica	828316.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Microtropis']	['Microtropis japonica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']				6	1	6.5	1
142917	5247	50	Terpenoids	0.36666666666666664	Monoterpenoids	0.25	Iridoids monoterpenoids	0.15	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105272622	UGXGNDFGUYJPTJ-SVVOPOECSA-N	InChI=1S/C32H56O14/c1-29(2)17-6-10-31(4)18(30(17,3)9-8-20(29)45-28-26(41)24(39)22(37)16(13-34)44-28)7-11-32(5,46-31)19(35)14-42-27-25(40)23(38)21(36)15(12-33)43-27/h15-28,33-41H,6-14H2,1-5H3/t15-,16-,17-,18+,19+,20-,21-,22-,23+,24+,25-,26-,27-,28+,30-,31+,32-/m1/s1	CC1(C)[C@H]2CC[C@]3(C)O[C@@](C)([C@@H](O)CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@H]3[C@]2(C)CC[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C32H56O14	pos_2_2sodium	664.367006472	Microtropioside D	UGXGNDFGUYJPTJ	Terpenoids	Diterpenoids		http://www.wikidata.org/entity/Q11086235	Microtropis japonica	828316.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Microtropis']	['Microtropis japonica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']				6	1	6.5	1
142915	5243	610	Alkaloids	1.0	Tyrosine alkaloids	0.6666666666666666	Isoquinoline alkaloids	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105158222	LWCZLKLWGRYTGX-RAAJJMTLSA-N	InChI=1S/C27H31NO3/c1-15-11-26-12-19-21-25(14-31-24(30)16-6-3-2-4-7-16)8-5-9-27(21)22(26)20(29)17(15)10-18(26)23(27)28(19)13-25/h2-4,6-7,17-23,29H,1,5,8-14H2/t17-,18-,19+,20+,21-,22-,23-,25+,26+,27+/m1/s1	C=C1C[C@@]23C[C@H]4[C@@H]5[C@@]6(COC(=O)c7ccccc7)CCC[C@@]57[C@@H]2[C@@H](O)[C@@H]1C[C@@H]3[C@H]7N4C6	C27H31NO3	pos_1_minus1proton1calcium	417.230393852	18-Benzoyldavisinol	LWCZLKLWGRYTGX	Alkaloids	Pseudoalkaloids	Terpenoid alkaloids	http://www.wikidata.org/entity/Q15370784	Delphinium davisii	6131635.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Delphinieae']	['Delphinium']	['Delphinium davisii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	1	6.5	1
142910	5241	55	Terpenoids	0.3888888888888889	Pseudoalkaloids	0.2777777777777778	Terpenoid alkaloids	0.2777777777777778	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105239650	RKYOEZWPNIZUAN-XDJGAADHSA-N	InChI=1S/C31H41NO9/c1-8-13(2)26(36)41-19-11-30-22-18-10-29-9-14(3)20(21(23(29)30)38-15(4)33)25(40-17(6)35)31(29,37)27(30)32(18)12-28(22,7)24(19)39-16(5)34/h13,18-25,27,37H,3,8-12H2,1-2,4-7H3/t13-,18+,19-,20-,21-,22-,23-,24-,25-,27+,28-,29-,30-,31+/m1/s1	C=C1C[C@@]23C[C@H]4[C@@H]5[C@@]6(C)CN4[C@H]4[C@@]5(C[C@@H](OC(=O)[C@H](C)CC)[C@H]6OC(C)=O)[C@@H]2[C@H](OC(C)=O)[C@@H]1[C@@H](OC(C)=O)[C@]43O	C31H41NO9	pos_1_minus1proton1calcium	571.278131892	[(1R,3R,4S,5S,8S,9R,10R,11R,14R,16S,17S,18S,19S)-4,10,19-triacetyloxy-9-hydroxy-5-methyl-12-methylidene-7-azaheptacyclo[9.6.2.01,8.05,17.07,16.09,14.014,18]nonadecan-3-yl] (2R)-2-methylbutanoate	RKYOEZWPNIZUAN	Alkaloids	Pseudoalkaloids	Terpenoid alkaloids	http://www.wikidata.org/entity/Q110469701	Delphinium glandulosum	260818.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Delphinieae']	['Consolida']	['Consolida glandulosa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	3	7.5	1
142911	5241	55	Terpenoids	0.3888888888888889	Pseudoalkaloids	0.2777777777777778	Terpenoid alkaloids	0.2777777777777778	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104401686	HUBXRRHLHLNGHA-MKAPYGNESA-N	InChI=1S/C31H41NO9/c1-32-13-29(14-37-2)17(33)11-18(38-3)31-16-12-30(36)26(41-28(35)15-9-7-6-8-10-15)19(16)20(22(34)27(30)40-5)21(25(31)32)23(39-4)24(29)31/h6-10,16-21,23-27,33,36H,11-14H2,1-5H3/t16-,17-,18+,19+,20+,21?,23+,24-,25?,26-,27+,29+,30-,31?/m1/s1	COC[C@@]12CN(C)C3C4[C@H]5C(=O)[C@H](OC)[C@@]6(O)C[C@H]([C@@H]5[C@H]6OC(=O)c5ccccc5)C3([C@@H](OC)C[C@H]1O)[C@@H]2[C@H]4OC	C31H41NO9	pos_1_minus1proton1calcium	571.278131892	Pyromesaconitine	HUBXRRHLHLNGHA	Alkaloids	Pseudoalkaloids	Terpenoid alkaloids	http://www.wikidata.org/entity/Q155904	Aconitum	756111.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Delphinieae']	['Aconitum']	['Unknown']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	3	7.5	1
142904	5239	76	Shikimates and Phenylpropanoids	0.6527777777777778	Flavonoids	0.6527777777777778	Flavonols	0.5694444444444444	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110081774	LSFCBUIGYCTVGI-UHFFFAOYSA-N	InChI=1S/C26H28O14/c1-9-17(30)20(33)22(35)26(37-9)39-15-8-36-25(21(34)18(15)31)40-24-19(32)16-13(29)6-12(28)7-14(16)38-23(24)10-2-4-11(27)5-3-10/h2-7,9,15,17-18,20-22,25-31,33-35H,8H2,1H3	CC1OC(OC2COC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C2O)C(O)C(O)C1O	C26H28O14	pos_1_1proton	564.147905576	3-[3,4-Dihydroxy-5-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one	LSFCBUIGYCTVGI	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q160578	Euonymus alatus	601141.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Euonymus']	['Euonymus alatus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']		['Euonymus']		7	3	8.5	1
